Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
24/04/2015,"6 BOROIMHE HAWTHORNS, BOROIMHE ESTATE, SWORDS",,Dublin,269500,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"6 BRIARWOOD LAWN, MULHUDDART, DUBLIN 15",,Dublin,218000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"6 KEARNEY PARK, TULLAMORE, OFFALY",,Offaly,64000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"6 Longfield Place, Clonmel",,Tipperary,207048,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"6 STRAFFAN PLACE, STRAFFAN WOOD, MAYNOOTH",,Kildare,183500,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"65 MORRISSONS AVE, WATERFORD, WATERFORD",,Waterford,50000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"67 BLESSINGTON ORCHARD, BLESSINGTON, WICKLOW",,Wicklow,208000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"7 Chelmsford Manor, Celbridge, Co. Kildare",,Kildare,339207,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"7 ENNEL VIEW TERRACE, PATRICK ST, MULLINGAR",,Westmeath,65000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"7 ST CATHERINES, NORTH STRAND, DROGHEDA",,Louth,58000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"7 THE PARK, LIFFEY HALL, NEWBRIDGE",,Kildare,260000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"7 TYNDALLS LANE, ARKLOW, WICKLOW",,Wicklow,65000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"72 MONKSFIELD GROVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"73 BRIGHTWATER, CROSSHAVEN, CORK",,Cork,205000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"73 EASTHAM COURT, BETTYSTOWN, MEATH",,Meath,146000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"74 Cois Furain, Cosmona, Loughrea",,Galway,85000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
24/04/2015,"75 GLEANTAIN MANOR, CARNAMUGGAGH, LETTERKENNY",,Donegal,130000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"78 MERRION ROAD, DUBLIN 4",,Dublin,1315000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"78 ORMOND KEEP, NENAGH, TIPPERARY",,Tipperary,110000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"8 Abbeycourt, Abbeliex Road, Portlaoise",,Laois,136563.88,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"8 EAST PORT, BALLYSHANNON, DONEGAL",,Donegal,40000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"8 FIACH RUA, CONNOLLY, ENNIS",,Clare,95000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"8 POPLAR GROVE, MILLBROOK, NAAS",,Kildare,130000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"8 ST. JOHN'S GATE, CO. KILKENNY",,Kilkenny,85000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"80 MERRION ROAD, DUBLIN 2",,Dublin,1315000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"83A LOWER MAIN STREET, LETTERKENNY, CO DONEGAL",,Donegal,145000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"88 ASHLING HEIGHTS, RAHEEN, LIMERICK",,Limerick,115000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"8A OLD BALLINDERRY, MULLINGAR, WESTMEATH",,Westmeath,135000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"9 KILBELIN VIEW, NEWBRIDGE, KILDARE",,Kildare,141000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"9 RIVERCOURT, BAGENALSTOWN, CARLOW",,Carlow,49000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"90 O CONNELL STREET, LIMERICK, CO LIMERICK",,Limerick,275000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"94 PHIBSBOROUGH RD, PHIBSBOROUGH DUBLIN 7, DUBLIN",Dublin 7,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"96 ROWAN HILL, MOUNT OVAL, ROCHESTOWN",,Cork,210000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"ACLARE, CO SLIGO",,Sligo,25000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"apartment 13, gort an clochar, kilkee",,Clare,60000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"APARTMENT 1, DERRESKIT, KILLESHANDRA",,Cavan,280000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"APARTMENT 35, ARRAN HOUSE CUSTOM HOUSE, IFSC",Dublin 1,Dublin,331000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"APT 12 COOLNAMARA, MARINE TERRACE, DUN LAOGHAIRE",,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"APT 23, SOUTHPOINT, MAIN ST",,Wicklow,185000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"APT 30, COLLEGE GATE, TOWNSEND ST DUBLIN 2",Dublin 2,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"APT 310, HARVEYS QUAY, LIMERICK",,Limerick,96000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Apt 34 Block B, The Docks, Athlone",,Westmeath,115000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"APT 3, PORTVIEW HOUSE, THORNCASTLE ST DUBLIN 4",Dublin 15,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"BALLINACARROW, RATHCONRATH, MULINGAR",,Westmeath,135000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Cahergall, Tuam, Co Galway",,Galway,160000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"CARNROE, KILKERLEY, DUNDALK",,Louth,85000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CASTLEWHITE, WATERFALL, CO.CORK",,Cork,347500,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CLIFDEN RD, LEENANE, GALWAY",,Galway,140000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CLOGGA, MOONCOIN",,Kilkenny,54000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CLOGHANE, TRALEE, CO KERRY",,Kerry,170000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Clondoogan, Summerhill",,Meath,210000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
24/04/2015,"CLONTEAD MORE, COACHFORD, CORK",,Cork,152000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CLOONART BORNACOOLA, BORNACOOLA, LONGFORD",,Longford,70000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CLOONCAN, BALLINLOUGH, CO ROSCOMMON",,Roscommon,47000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Cloughalla Eighter, Aughrim, Ballinasloe",,Galway,171500,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CORNER HOUSE, BAILLIEBOROUGH",,Cavan,90000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"COTTAGE 1, BORRMOUNT VILLAGE, ENNISCORTHY",,Wexford,146000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"CURRABEG, WOODVIEW, DOUGLAS RD",,Cork,2300000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Doonamoon, Elton, Knocklong",,Limerick,150000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"DROMFEIGH, BALLINEEN, WEST CORK",,Cork,100000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"DRUMSILCA CARRIGALLEN, CARRIGALLEN, LEITRIM",,Leitrim,150500,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"DUININ, CAHERSLEE, TRALEE",,Kerry,140000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Grangemore, Raharney, Mullingar",,Westmeath,125000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"HOUSE 2, STONEPARK, CO. ROSCOMMON",,Roscommon,70000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"ISKAHEEN, MUFF, LIFFORD",,Donegal,274000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"KEELOGYBOY, CALRY, SLIGO",,Sligo,177000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"KILLEENHUGH, KINVARA, CO GALWAY",,Galway,190000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"KILLINAGH, CARBURY, NAAS",,Kildare,280000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"LAWLORS CROSS, KILLCUMMIN, CO KERRY",,Kerry,380000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"LISHEEN, BALLYNACALLY, ENNIS",,Clare,105000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Listrim, The Spa, Tralee",,Kerry,205000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"MABESTOWN, DELVIN, WESTMEATH",,Westmeath,179000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"MANORHAMILTON, CO LEITRIM",,Leitrim,140000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"MOHER, BALLINASLOE, CO. GALWAY",,Galway,70000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"MOSSFORT, CAHERLISTRANE, CO. GALWAY",,Galway,104000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"MOUNTGARRETT, ATHENAY, GALWAY",,Galway,105000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"MYREHILL CAHERLISTRANE, CAHERLISTRANE, GALWAY",,Galway,80000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"NEWTOWNALLEN, CARLOW",,Carlow,66000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"no 1 the stables, monivea, county galway",,Galway,211454,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"No.21 Dealg Ban, Ladysbridge, Co. Cork",,Cork,264317.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"PARSONS APT, CASTLE ST, CASTLEBAR",,Mayo,60000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Portan House, Portan, Ballivor",,Meath,285000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"RATHALLEN, BOYLE, ROSCOMMON",,Roscommon,111000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"RIVER LODGE, ROSS, TULLAMORE",,Offaly,290000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"SHANAGORTH, CASTLETOWNBERE, CO.CORK",,Cork,72000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"SLIABH CARRON, GORT, CO. GALWAY",,Galway,56000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Spring Cottage, Glengal, Ballingarry  Thurles",,Tipperary,89000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"TAHILLA HOUSE, CRAGG, BIRDHILL",,Tipperary,225000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"THE BAOBAB, CURRAHALY, FARNANES",,Cork,235000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"THE DERRIES, BALLYKEERAN, ATHLONE",,Westmeath,145000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"THE LAURELS, CHAPELSTOWN, CARLOW",,Carlow,132000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Three Trees, Quigley's Point",,Donegal,79295,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
24/04/2015,"TOWN HOUSE 1, BRIDGE LANE, TULLAMORE",,Offaly,87000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"TROMORE CASTLE, QUILTY, CO CLARE",,Clare,55000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"TULLIG INCH, ANNASCAUL, CO KERRY",,Kerry,70000,No,No,Second-Hand Dwelling house /Apartment,
24/04/2015,"Unit 3 Clarion Village, Ballytivnan, Sligo",,Sligo,57269,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
24/04/2015,"URRACLY, KILCONLY, TUAM",,Galway,140000,No,No,Second-Hand Dwelling house /Apartment,
25/04/2015,"2 SEABURY CRESCENT, MALAHIDE, DUBLIN",,Dublin,381000,No,No,Second-Hand Dwelling house /Apartment,
25/04/2015,"78 WELLMOUNT RD, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,75000,No,No,Second-Hand Dwelling house /Apartment,
25/04/2015,"TUBBER HILL, WESTPORT, CO MAYO",,Mayo,60000,No,No,Second-Hand Dwelling house /Apartment,
25/04/2015,"Unit 709  Ground and First Floor, The Village  K Club, Straffan",,Kildare,290000,No,No,Second-Hand Dwelling house /Apartment,
26/04/2015,"78 TRIMLESTON PARK, BOOTERSTOWN, DUBLIN",,Dublin,670000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"1  Poynton Place, Ballivor",,Meath,54052.86,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"1 Goose Green Court, Gracepark Road, Drumcondra",Dublin 9,Dublin,370045,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"10 ST BRENDANS DR, COOLOCK, DUBLIN 5",Dublin 5,Dublin,430000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"101 KNOCKMILE, TRALEE, KERRY",,Kerry,85000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"101 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"104 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"104 WHITEBARN RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,538000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"107 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"109 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"11 GREENLEA RD, TERENURE, DUBLIN 6W",,Dublin,700000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"11 Oakpark Demesne, Tralee",,Kerry,115000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"110 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"111 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"112 BROOMBRIDGE RD, CABRA, DUBLIN 7",Dublin 7,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"113 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,160108,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"118 THE COPPICE, WOODFARM ACRES, PALMERSTOWN DUBLIN 20",Dublin 20,Dublin,249000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"12 College View, Westport Road, Castlebar",,Mayo,96915,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
27/04/2015,"123 Aughnaskerry Drive, Cavan, Co. Cavan",,Cavan,67000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"123 WALKINSTOWN AVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"13 TULFARRIS VILLAGE, BLESSINGTON, WICKLOW",,Wicklow,87000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"133 RAHYLIN GLEBE, BALLYBANE, GALWAY",,Galway,98000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"14 EAST ROCK, BALLYSHANNON, CO DONEGAL",,Donegal,35000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"15 CARNAGIE COURT, SWORDS, DUBLIN",,Dublin,145000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"15 FRIARSFIELD, FETHARD, TIPPERARY",,Tipperary,65000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"15 Hampton Wood Drive, Hampton Wood, Dublin 11",Dublin 11,Dublin,132160,No,Yes,New Dwelling house /Apartment,less than 38 sq metres
27/04/2015,"16 Innisfallen, Rookery Road, Ballycasheen Killarney",,Kerry,182500,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"16 LISBEG, TRALEE, KERRY",,Kerry,183000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"16 Oakfield, Park Road, Killarney",,Kerry,158590.3,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
27/04/2015,"16 Sherbourne, 96/97 Rathgar Road, Dublin 6",Dublin 6,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"165 SKELLIG HOUSE, CUSTOM HOUSE SQ, MAYOR ST LOWER DUBLIN 1",Dublin 1,Dublin,287000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"17 James Street, Cork",,Cork,57500,Yes,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"17 St Brigid's Terrace, Oldcastle, Co. Meath",,Meath,55000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"17 WEAVERS HALL, LEVMOSS PARK, LEOPARDSTOWN DUBLIN 18",Dublin 18,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"18 CUIL NA TIRE, MONAMOLIN, GOREY",,Wexford,100000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"18 SANDYFORD HALL DR, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,406000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"19 LANESBOROUGH CASTLE, LANESBOROUGH GARDENS, FINGLAS DUBLIN 11",Dublin 11,Dublin,135000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"19 Talbot Road, Malahide",,Dublin,482500,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"194 SEASON PARK, NEWTOWNMOUNTKENNEDY, WICKLOW",,Wicklow,181500,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"2  Poynton Place, Ballivor",,Meath,49647.58,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"2 Abbeycourt, Abbeyleix Road, Porlaoise",,Laois,129515,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
27/04/2015,"2 Abbeywood Park, Hermitage Oaks, Lucan",,Dublin,301000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"2 Hampton Wood Lawn, Hampton Wood",Dublin 11,Dublin,211454,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
27/04/2015,"2 IVY COURT, UPPER AGHADA, CORK",,Cork,125000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"2 leo casey drive, Kenagh, Longford",,Longford,44934,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"2 OAK HILL, CORK HILL, YOUGHAL",,Cork,140000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"20 HARTSTOWN RD, CLONMELLON, NAVAN",,Meath,52000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"201 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"203 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"204 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"205 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"207 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"208 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,160108,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"209 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"210 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"211 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"213 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,160108,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"22 CHURCH RD, SUTTON, DUBLIN",Dublin 13,Dublin,365000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"23 WILLOW PARK LAWN, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"230 CIOLLE BHEITHE, ST CONLON'S ROAD, NENAGH",,Tipperary,50000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"234 PALACE FIELDS, TUAM, GALWAY",,Galway,135000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"238 TOMLEGEE RD, DUBLIN 5, DUBLIN",Dublin 5,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"24 BATTERY COURT, Demesne Lane, Longford",,Longford,55000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"27 Ashgrove, Ballinagh",,Cavan,58458,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"28 MILLERS HALL, THOMAS ST, DUBLIN 8",Dublin 8,Dublin,209000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"29 Ardcahon Way, Coolkellure, Lehanaghmore  Cork",,Cork,211453,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"29 MAIGH GLAS, LISCARA, CARRICK ON SHANNON",,Leitrim,42000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"3 Cluain Bhearu, Cois Bhearu, Monasterevin Road  Athy",,Kildare,152000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"30 ST KEVINS PARK, DARTRY, DUBLIN 6",Dublin 6,Dublin,3500000,No,No,Second-Hand Dwelling house /Apartment,
27/04/2015,"302 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"303 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"304 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/04/2015,"305 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,236159,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
